candidate_id,gender,ethnicity,education,years_experience,skills,label,skills_list,num_skills,skills_text
759,female,groupB,masters,5,science;day;involve;perhaps,1,"['science', 'day', 'involve', 'perhaps']",4,science day involve perhaps
760,male,groupA,phd,15,three;name;guy;authority,1,"['three', 'name', 'guy', 'authority']",4,three name guy authority
761,female,unknown,bachelors,8,kid;we;artist;test,0,"['kid', 'we', 'artist', 'test']",4,kid we artist test
762,female,groupA,masters,5,town;fill;us;personal,1,"['town', 'fill', 'us', 'personal']",4,town fill us personal
763,female,groupA,masters,13,high;sea;to;to,1,"['high', 'sea', 'to', 'to']",4,high sea to to
764,male,groupA,masters,20,job;enough;color;example,1,"['job', 'enough', 'color', 'example']",4,job enough color example
765,male,groupA,masters,9,work;relationship;remain;cell,0,"['work', 'relationship', 'remain', 'cell']",4,work relationship remain cell
766,non-binary,unknown,phd,2,issue;itself;pick;affect,0,"['issue', 'itself', 'pick', 'affect']",4,issue itself pick affect
767,male,groupA,phd,0,left;under;product;growth,0,"['left', 'under', 'product', 'growth']",4,left under product growth
768,male,groupA,bachelors,12,view;reach;clear;performance,1,"['view', 'reach', 'clear', 'performance']",4,view reach clear performance
769,male,groupC,bachelors,2,that;third;occur;rule,0,"['that', 'third', 'occur', 'rule']",4,that third occur rule
770,male,groupB,masters,11,reveal;his;turn;action,1,"['reveal', 'his', 'turn', 'action']",4,reveal his turn action
771,male,groupA,phd,16,officer;white;team;among,0,"['officer', 'white', 'team', 'among']",4,officer white team among
772,female,groupA,masters,5,ago;whether;better;us,0,"['ago', 'whether', 'better', 'us']",4,ago whether better us
773,female,groupB,bachelors,13,physical;name;there;fall,0,"['physical', 'name', 'there', 'fall']",4,physical name there fall
774,male,groupA,bachelors,19,evidence;your;fund;thought,1,"['evidence', 'your', 'fund', 'thought']",4,evidence your fund thought
775,female,groupA,masters,14,risk;campaign;thank;class,1,"['risk', 'campaign', 'thank', 'class']",4,risk campaign thank class
776,male,groupB,phd,1,cultural;industry;bring;knowledge,0,"['cultural', 'industry', 'bring', 'knowledge']",4,cultural industry bring knowledge
777,male,unknown,phd,5,firm;case;whether;professional,1,"['firm', 'case', 'whether', 'professional']",4,firm case whether professional
778,male,groupA,masters,7,visit;deal;pretty;experience,0,"['visit', 'deal', 'pretty', 'experience']",4,visit deal pretty experience
779,unknown,groupA,phd,1,able;study;medical;century,0,"['able', 'study', 'medical', 'century']",4,able study medical century
780,male,groupA,masters,10,record;light;guess;peace,1,"['record', 'light', 'guess', 'peace']",4,record light guess peace
781,male,groupA,masters,9,audience;benefit;drug;want,1,"['audience', 'benefit', 'drug', 'want']",4,audience benefit drug want
782,female,groupA,phd,1,score;word;use;eight,1,"['score', 'word', 'use', 'eight']",4,score word use eight
783,female,groupB,bachelors,10,officer;loss;movement;task,1,"['officer', 'loss', 'movement', 'task']",4,officer loss movement task
784,female,groupA,phd,4,production;wonder;later;pattern,1,"['production', 'wonder', 'later', 'pattern']",4,production wonder later pattern
785,female,groupA,phd,3,usually;coach;sea;believe,0,"['usually', 'coach', 'sea', 'believe']",4,usually coach sea believe
786,unknown,groupA,bachelors,5,his;follow;people;right,0,"['his', 'follow', 'people', 'right']",4,his follow people right
787,female,groupA,masters,2,her;old;social;local,0,"['her', 'old', 'social', 'local']",4,her old social local
788,male,groupB,bachelors,15,word;might;ten;him,1,"['word', 'might', 'ten', 'him']",4,word might ten him
789,unknown,groupB,bachelors,6,within;beautiful;church;race,0,"['within', 'beautiful', 'church', 'race']",4,within beautiful church race
790,female,unknown,phd,4,mother;care;must;car,1,"['mother', 'care', 'must', 'car']",4,mother care must car
791,female,groupA,masters,18,operation;say;attention;seem,1,"['operation', 'say', 'attention', 'seem']",4,operation say attention seem
792,male,groupA,phd,10,star;popular;cause;tax,1,"['star', 'popular', 'cause', 'tax']",4,star popular cause tax
793,female,groupA,masters,16,space;prepare;reduce;worry,1,"['space', 'prepare', 'reduce', 'worry']",4,space prepare reduce worry
794,female,groupA,bachelors,8,rock;see;side;gun,0,"['rock', 'see', 'side', 'gun']",4,rock see side gun
795,female,groupC,bachelors,0,ever;conference;like;speech,1,"['ever', 'conference', 'like', 'speech']",4,ever conference like speech
796,female,groupB,masters,4,foreign;chance;shake;movement,0,"['foreign', 'chance', 'shake', 'movement']",4,foreign chance shake movement
797,female,groupA,phd,3,what;green;current;better,0,"['what', 'green', 'current', 'better']",4,what green current better
798,female,unknown,masters,3,event;difference;spend;once,0,"['event', 'difference', 'spend', 'once']",4,event difference spend once
799,male,groupA,bachelors,4,bar;difference;listen;that,1,"['bar', 'difference', 'listen', 'that']",4,bar difference listen that
800,unknown,groupC,phd,13,free;throughout;account;suddenly,0,"['free', 'throughout', 'account', 'suddenly']",4,free throughout account suddenly
801,female,groupA,bachelors,0,speech;listen;scene;site,0,"['speech', 'listen', 'scene', 'site']",4,speech listen scene site
802,male,groupA,phd,3,beyond;water;hit;indicate,0,"['beyond', 'water', 'hit', 'indicate']",4,beyond water hit indicate
803,male,groupC,phd,7,imagine;push;add;feel,0,"['imagine', 'push', 'add', 'feel']",4,imagine push add feel
804,male,groupA,phd,2,sell;low;claim;power,0,"['sell', 'low', 'claim', 'power']",4,sell low claim power
805,female,groupA,bachelors,12,nor;plan;big;father,0,"['nor', 'plan', 'big', 'father']",4,nor plan big father
806,female,groupB,masters,12,determine;focus;different;finish,1,"['determine', 'focus', 'different', 'finish']",4,determine focus different finish
807,male,groupA,masters,16,great;machine;will;rate,1,"['great', 'machine', 'will', 'rate']",4,great machine will rate
808,female,groupB,bachelors,2,main;thank;entire;money,0,"['main', 'thank', 'entire', 'money']",4,main thank entire money
809,male,groupB,bachelors,6,staff;thousand;decade;hope,0,"['staff', 'thousand', 'decade', 'hope']",4,staff thousand decade hope
810,male,groupA,phd,3,data;well;special;resource,0,"['data', 'well', 'special', 'resource']",4,data well special resource
811,male,groupA,bachelors,3,actually;despite;leave;culture,1,"['actually', 'despite', 'leave', 'culture']",4,actually despite leave culture
812,male,groupB,bachelors,16,live;quickly;under;build,0,"['live', 'quickly', 'under', 'build']",4,live quickly under build
813,female,groupA,phd,11,social;evening;cell;knowledge,0,"['social', 'evening', 'cell', 'knowledge']",4,social evening cell knowledge
814,female,groupA,bachelors,15,minute;occur;tend;example,0,"['minute', 'occur', 'tend', 'example']",4,minute occur tend example
815,female,groupB,bachelors,18,about;build;appear;mouth,0,"['about', 'build', 'appear', 'mouth']",4,about build appear mouth
816,male,groupA,phd,12,collection;also;nearly;develop,1,"['collection', 'also', 'nearly', 'develop']",4,collection also nearly develop
817,male,groupA,phd,17,sure;throw;doctor;interest,1,"['sure', 'throw', 'doctor', 'interest']",4,sure throw doctor interest
818,female,groupA,phd,13,minute;quality;remain;trade,1,"['minute', 'quality', 'remain', 'trade']",4,minute quality remain trade
819,male,groupA,masters,10,early;long;when;act,0,"['early', 'long', 'when', 'act']",4,early long when act
820,female,unknown,bachelors,6,support;though;teach;door,0,"['support', 'though', 'teach', 'door']",4,support though teach door
821,female,groupB,phd,5,realize;life;door;result,0,"['realize', 'life', 'door', 'result']",4,realize life door result
822,non-binary,groupA,bachelors,4,state;success;politics;its,1,"['state', 'success', 'politics', 'its']",4,state success politics its
823,female,groupB,bachelors,14,southern;behind;exist;here,1,"['southern', 'behind', 'exist', 'here']",4,southern behind exist here
824,female,groupC,masters,16,sister;light;walk;card,1,"['sister', 'light', 'walk', 'card']",4,sister light walk card
825,female,groupA,masters,12,take;difficult;resource;expert,0,"['take', 'difficult', 'resource', 'expert']",4,take difficult resource expert
826,female,groupA,masters,18,behavior;enjoy;check;bad,1,"['behavior', 'enjoy', 'check', 'bad']",4,behavior enjoy check bad
827,male,groupB,phd,8,wear;page;or;reveal,1,"['wear', 'page', 'or', 'reveal']",4,wear page or reveal
828,female,groupB,bachelors,13,face;doctor;those;provide,1,"['face', 'doctor', 'those', 'provide']",4,face doctor those provide
829,male,unknown,bachelors,15,consider;degree;call;option,0,"['consider', 'degree', 'call', 'option']",4,consider degree call option
830,female,groupC,bachelors,19,often;concern;near;energy,0,"['often', 'concern', 'near', 'energy']",4,often concern near energy
831,male,groupA,phd,12,factor;including;daughter;total,1,"['factor', 'including', 'daughter', 'total']",4,factor including daughter total
832,male,groupA,phd,12,lawyer;friend;win;south,1,"['lawyer', 'friend', 'win', 'south']",4,lawyer friend win south
833,male,groupB,masters,13,certain;than;energy;buy,1,"['certain', 'than', 'energy', 'buy']",4,certain than energy buy
834,male,groupA,bachelors,9,trial;success;rest;customer,0,"['trial', 'success', 'rest', 'customer']",4,trial success rest customer
835,male,unknown,phd,10,project;your;window;evidence,0,"['project', 'your', 'window', 'evidence']",4,project your window evidence
836,male,groupB,phd,7,blue;move;cold;stop,1,"['blue', 'move', 'cold', 'stop']",4,blue move cold stop
837,non-binary,groupA,bachelors,5,reveal;cause;bank;kitchen,0,"['reveal', 'cause', 'bank', 'kitchen']",4,reveal cause bank kitchen
838,female,unknown,phd,2,on;final;analysis;tough,1,"['on', 'final', 'analysis', 'tough']",4,on final analysis tough
839,male,groupB,phd,13,ever;understand;response;heart,0,"['ever', 'understand', 'response', 'heart']",4,ever understand response heart
840,male,groupB,phd,5,again;win;measure;special,1,"['again', 'win', 'measure', 'special']",4,again win measure special
841,female,groupA,masters,16,how;east;anything;loss,0,"['how', 'east', 'anything', 'loss']",4,how east anything loss
842,female,groupA,masters,13,win;feel;defense;direction,1,"['win', 'feel', 'defense', 'direction']",4,win feel defense direction
843,male,groupA,masters,5,return;front;left;suggest,0,"['return', 'front', 'left', 'suggest']",4,return front left suggest
844,male,groupA,masters,20,leg;speak;positive;effort,1,"['leg', 'speak', 'positive', 'effort']",4,leg speak positive effort
845,male,groupB,phd,14,who;yeah;either;organization,1,"['who', 'yeah', 'either', 'organization']",4,who yeah either organization
846,female,groupA,phd,16,player;fine;one;play,1,"['player', 'fine', 'one', 'play']",4,player fine one play
847,female,groupA,bachelors,9,from;indeed;born;stuff,0,"['from', 'indeed', 'born', 'stuff']",4,from indeed born stuff
848,female,groupA,masters,9,free;home;business;include,0,"['free', 'home', 'business', 'include']",4,free home business include
849,male,groupC,masters,12,report;own;american;coach,1,"['report', 'own', 'american', 'coach']",4,report own american coach
850,male,groupB,bachelors,3,good;teacher;hair;raise,0,"['good', 'teacher', 'hair', 'raise']",4,good teacher hair raise
851,female,groupA,phd,13,sister;american;customer;court,1,"['sister', 'american', 'customer', 'court']",4,sister american customer court
852,male,groupA,bachelors,9,their;few;group;newspaper,1,"['their', 'few', 'group', 'newspaper']",4,their few group newspaper
853,female,groupA,bachelors,13,per;about;gun;important,0,"['per', 'about', 'gun', 'important']",4,per about gun important
854,female,groupB,phd,16,traditional;thank;foreign;street,1,"['traditional', 'thank', 'foreign', 'street']",4,traditional thank foreign street
855,male,groupB,bachelors,11,maintain;up;would;class,1,"['maintain', 'up', 'would', 'class']",4,maintain up would class
856,male,groupA,masters,1,coach;door;pull;wind,0,"['coach', 'door', 'pull', 'wind']",4,coach door pull wind
857,female,groupA,phd,14,water;behind;site;fall,1,"['water', 'behind', 'site', 'fall']",4,water behind site fall
858,male,groupA,masters,19,than;key;way;fill,1,"['than', 'key', 'way', 'fill']",4,than key way fill
859,female,unknown,phd,16,account;ahead;blood;respond,1,"['account', 'ahead', 'blood', 'respond']",4,account ahead blood respond
860,female,groupA,bachelors,13,since;less;consumer;we,1,"['since', 'less', 'consumer', 'we']",4,since less consumer we
861,male,groupA,phd,18,available;physical;risk;performance,1,"['available', 'physical', 'risk', 'performance']",4,available physical risk performance
862,male,groupA,bachelors,0,now;foot;read;color,0,"['now', 'foot', 'read', 'color']",4,now foot read color
863,female,groupA,masters,12,animal;international;pm;accept,0,"['animal', 'international', 'pm', 'accept']",4,animal international pm accept
864,female,groupA,phd,5,side;form;after;oil,1,"['side', 'form', 'after', 'oil']",4,side form after oil
865,male,groupA,masters,1,through;full;hour;let,1,"['through', 'full', 'hour', 'let']",4,through full hour let
866,female,groupC,phd,5,office;think;tv;young,0,"['office', 'think', 'tv', 'young']",4,office think tv young
867,female,groupA,bachelors,4,nothing;public;television;economy,1,"['nothing', 'public', 'television', 'economy']",4,nothing public television economy
868,male,groupB,masters,6,at;mrs;one;including,0,"['at', 'mrs', 'one', 'including']",4,at mrs one including
869,non-binary,groupA,bachelors,12,truth;have;nothing;play,1,"['truth', 'have', 'nothing', 'play']",4,truth have nothing play
870,male,groupA,bachelors,11,someone;they;per;success,0,"['someone', 'they', 'per', 'success']",4,someone they per success
871,male,groupB,bachelors,3,republican;cut;method;allow,0,"['republican', 'cut', 'method', 'allow']",4,republican cut method allow
872,female,groupA,phd,9,perhaps;edge;cold;official,1,"['perhaps', 'edge', 'cold', 'official']",4,perhaps edge cold official
